base_url,parameter_url,parameter_names,content_difference,canonical,indexable,internally_discoverable,search_value,classification,severity
https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison/,https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison?s=eyJwbGFubmVyTW9kZSI6InF1aWNrIiwiY2l0eSI6ImFtc3RlcmRhbSIsIm1vdmVTdGFnZSI6Im1vdmluZ19zb29uIiwiaG91c2Vob2xkVHlwZSI6ImhvdXNlX3NoYXJlIiwiYWR1bHRzQ291bnQiOjIsImNoaWxkcmVuQ291bnQiOjAsInJlbnRlck9yT3duZXIiOiJyZW50ZXIiLCJ1dGlsaXRpZXNJbmNsdWRlZEluUmVudCI6InllcyIsImhvdXNpbmdUeXBlIjoiYXBhcnRtZW50Iiwic2l6ZUJhbmQiOiJtZWRpdW0iLCJlbmVyZ3lRdWFsaXR5IjoiYXZlcmFnZSIsImhlYXRpbmciOiJnYXMiLCJmdXJuaXNoZWQiOiJ1bmZ1cm5pc2hlZCIsImxhbmRsb3JkQnVpbGRpbmdJbmNsdWRlc1NlcnZpY2VzIjoieWVzIiwidXNhZ2VMZXZlbCI6ImF2ZXJhZ2UiLCJpbnRlcm5ldFRpZXIiOiJzdGFuZGFyZCIsIm1vYmlsZVVzYWdlIjoic3RhbmRhcmQiLCJtb2JpbGVMaW5lcyI6MiwiZXZIZWF2eSI6ZmFsc2UsIndmaEhlYXZ5IjpmYWxzZSwiaW5jbHVkZUludGVybmV0Ijp0cnVlLCJpbmNsdWRlTW9iaWxlIjp0cnVlLCJpbmNsdWRlVHZNZWRpYSI6ZmFsc2UsImluY2x1ZGVDb250ZW50c0luc3VyYW5jZSI6dHJ1ZSwiaW5jbHVkZUxpYWJpbGl0eUluc3VyYW5jZSI6dHJ1ZSwicHJpb3JpdHkiOiJiYWxhbmNlZCIsIm1vdmluZ0RhdGVOb3RlIjoiIiwic2hvcnRUZXJtT3ZlcmxhcCI6ZmFsc2V9,s,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-timeline-estimator/,https://www.expatcopilot.com/netherlands/visa-timeline-estimator?scenario=self-employed-consultant,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=canada,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=south-korea,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=uae,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=switzerland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=switzerland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=india,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=switzerland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?arrivalStage=just-arrived,arrivalStage,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=france,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=france,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=eu-blue-card-couple,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/first-60-days-netherlands/,https://www.expatcopilot.com/netherlands/first-60-days-netherlands?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=united-kingdom,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=united-states,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-timeline-estimator/,https://www.expatcopilot.com/netherlands/visa-timeline-estimator?scenario=india-hsm,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=indonesia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=indonesia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=mexico,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=new-zealand,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=spain,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=sweden,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=indonesia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=ireland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?arrivalStage=arriving-soon&amp;household=solo&amp;startingJobSoon=yes&amp;needsIntegrationAwareness=yes&amp;from=south-africa&amp;needsDrivingSoon=false&amp;housingSituation=temporary&amp;hasBankAccountAlready=false&amp;hasBSNAlready=false&amp;wantsLanguageSupport=true&amp;hasKidsAdminNeeds=false&amp;needsUtilitiesSetup=true,"arrivalStage,amp;household,amp;startingJobSoon,amp;needsIntegrationAwareness,amp;from,amp;needsDrivingSoon,amp;housingSituation,amp;hasBankAccountAlready,amp;hasBSNAlready,amp;wantsLanguageSupport,amp;hasKidsAdminNeeds,amp;needsUtilitiesSetup",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=south-africa&amp;stage=already-arrived&amp;household=solo&amp;employment=employed&amp;region=non-eu&amp;city=amsterdam,"from,amp;stage,amp;household,amp;employment,amp;region,amp;city",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison/,https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison?s=eyJwbGFubmVyTW9kZSI6ImRldGFpbGVkIiwiY2l0eSI6ImFtc3RlcmRhbSIsIm1vdmVTdGFnZSI6Im1vdmluZ19zb29uIiwiaG91c2Vob2xkVHlwZSI6InNpbmdsZSIsImFkdWx0c0NvdW50IjoxLCJjaGlsZHJlbkNvdW50IjowLCJyZW50ZXJPck93bmVyIjoicmVudGVyIiwidXRpbGl0aWVzSW5jbHVkZWRJblJlbnQiOiJubyIsImhvdXNpbmdUeXBlIjoic3R1ZGlvIiwic2l6ZUJhbmQiOiJzbWFsbCIsImVuZXJneVF1YWxpdHkiOiJhdmVyYWdlIiwiaGVhdGluZyI6ImdhcyIsImZ1cm5pc2hlZCI6InVuZnVybmlzaGVkIiwibGFuZGxvcmRCdWlsZGluZ0luY2x1ZGVzU2VydmljZXMiOiJubyIsInVzYWdlTGV2ZWwiOiJhdmVyYWdlIiwiaW50ZXJuZXRUaWVyIjoic3RhbmRhcmQiLCJtb2JpbGVVc2FnZSI6InN0YW5kYXJkIiwibW9iaWxlTGluZXMiOjEsImV2SGVhdnkiOmZhbHNlLCJ3ZmhIZWF2eSI6ZmFsc2UsImluY2x1ZGVJbnRlcm5ldCI6dHJ1ZSwiaW5jbHVkZU1vYmlsZSI6dHJ1ZSwiaW5jbHVkZVR2TWVkaWEiOmZhbHNlLCJpbmNsdWRlQ29udGVudHNJbnN1cmFuY2UiOnRydWUsImluY2x1ZGVMaWFiaWxpdHlJbnN1cmFuY2UiOnRydWUsInByaW9yaXR5IjoiYmFsYW5jZWQiLCJtb3ZpbmdEYXRlTm90ZSI6IiIsInNob3J0VGVybU92ZXJsYXAiOmZhbHNlfQ,s,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=italy,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=united-kingdom,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=ireland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=australia,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-application-plan/,https://www.expatcopilot.com/netherlands/visa-application-plan?scenario=uk-student,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=india&amp;addressStatus=soon&amp;household=partner&amp;needBankingSoon=yes,"from,amp;addressStatus,amp;household,amp;needBankingSoon",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?scenario=solo-freelancer,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison/,https://www.expatcopilot.com/netherlands/living/tools/utilities-services-comparison?s=eyJwbGFubmVyTW9kZSI6ImRldGFpbGVkIiwiY2l0eSI6ImFtc3RlcmRhbSIsIm1vdmVTdGFnZSI6Im1vdmluZ19zb29uIiwiaG91c2Vob2xkVHlwZSI6ImNvdXBsZSIsImFkdWx0c0NvdW50IjoyLCJjaGlsZHJlbkNvdW50IjowLCJyZW50ZXJPck93bmVyIjoicmVudGVyIiwidXRpbGl0aWVzSW5jbHVkZWRJblJlbnQiOiJubyIsImhvdXNpbmdUeXBlIjoibGFyZ2VyX2hvdXNlIiwic2l6ZUJhbmQiOiJsYXJnZSIsImVuZXJneVF1YWxpdHkiOiJsb3ciLCJoZWF0aW5nIjoiZ2FzIiwiZnVybmlzaGVkIjoidW5mdXJuaXNoZWQiLCJsYW5kbG9yZEJ1aWxkaW5nSW5jbHVkZXNTZXJ2aWNlcyI6Im5vIiwidXNhZ2VMZXZlbCI6ImF2ZXJhZ2UiLCJpbnRlcm5ldFRpZXIiOiJzdGFuZGFyZCIsIm1vYmlsZVVzYWdlIjoic3RhbmRhcmQiLCJtb2JpbGVMaW5lcyI6MiwiZXZIZWF2eSI6ZmFsc2UsIndmaEhlYXZ5IjpmYWxzZSwiaW5jbHVkZUludGVybmV0Ijp0cnVlLCJpbmNsdWRlTW9iaWxlIjp0cnVlLCJpbmNsdWRlVHZNZWRpYSI6ZmFsc2UsImluY2x1ZGVDb250ZW50c0luc3VyYW5jZSI6dHJ1ZSwiaW5jbHVkZUxpYWJpbGl0eUluc3VyYW5jZSI6dHJ1ZSwicHJpb3JpdHkiOiJiYWxhbmNlZCIsIm1vdmluZ0RhdGVOb3RlIjoiIiwic2hvcnRUZXJtT3ZlcmxhcCI6ZmFsc2V9,s,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/first-90-days-netherlands/,https://www.expatcopilot.com/netherlands/first-90-days-netherlands?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=germany&amp;stage=before-move&amp;household=solo&amp;employment=employed&amp;region=eu,"from,amp;stage,amp;household,amp;employment,amp;region",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=nigeria,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=united-states,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=germany,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=norway,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-checker/,https://www.expatcopilot.com/netherlands/visa-checker?scenario=consultant-exploring,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?arrivalStage=already-arrived&amp;household=solo&amp;startingJobSoon=no&amp;needsIntegrationAwareness=no&amp;from=south-africa&amp;needsDrivingSoon=false&amp;housingSituation=stable-rental&amp;hasBankAccountAlready=true&amp;hasBSNAlready=true&amp;wantsLanguageSupport=false&amp;hasKidsAdminNeeds=false&amp;needsUtilitiesSetup=false,"arrivalStage,amp;household,amp;startingJobSoon,amp;needsIntegrationAwareness,amp;from,amp;needsDrivingSoon,amp;housingSituation,amp;hasBankAccountAlready,amp;hasBSNAlready,amp;wantsLanguageSupport,amp;hasKidsAdminNeeds,amp;needsUtilitiesSetup",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=france,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=japan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=chile,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=new-zealand,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?scenario=indian-hsm,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=denmark,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/,https://www.expatcopilot.com/netherlands/moving/tools/first-90-days?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=united-kingdom,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=india&amp;stage=before-move&amp;household=kids&amp;employment=job-offer&amp;region=non-eu,"from,amp;stage,amp;household,amp;employment,amp;region",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=switzerland,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?scenario=us-founder-daft,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=singapore,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=uae,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=south-africa&amp;addressStatus=no&amp;household=solo&amp;needBankingSoon=yes,"from,amp;addressStatus,amp;household,amp;needBankingSoon",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-timeline-estimator/,https://www.expatcopilot.com/netherlands/visa-timeline-estimator?scenario=us-daft,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=pakistan,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=sweden,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/document-readiness-checker/,https://www.expatcopilot.com/netherlands/document-readiness-checker?from=uae,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=kenya,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/contact/,https://www.expatcopilot.com/contact?topic=financial-advisors-netherlands,topic,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator/,https://www.expatcopilot.com/netherlands/moving/tools/relocation-cost-estimator?from=france,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=india,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=france,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=mexico,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=south-africa,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-cost-calculator/,https://www.expatcopilot.com/netherlands/visa-cost-calculator?from=brazil,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/document-readiness/,https://www.expatcopilot.com/netherlands/moving/tools/document-readiness?from=new-zealand,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?household=kids,household,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/contact/,https://www.expatcopilot.com/contact?topic=mortgage-advisors-netherlands,topic,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/visa-application-plan/,https://www.expatcopilot.com/netherlands/visa-application-plan?scenario=family-work-sponsor,scenario,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands?from=norway,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/,https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist?from=united-kingdom&amp;stage=arriving-soon&amp;household=partner&amp;employment=job-offer&amp;region=non-eu,"from,amp;stage,amp;household,amp;employment,amp;region",not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner/,https://www.expatcopilot.com/netherlands/moving/tools/arrival-planner?from=kenya,from,not_fetched,,unknown,yes_html_crawl,low,DISCOVERED_PARAM_LINK,P3
