url,cluster,orphan,near_orphan,contextual_inlinks,href_inlinks,navigation_inlinks,sitewide_or_nav_target,explore_block,related_content_listed,crawl_depth_home,crawl_depth_hub,parent_hub,intent,severity,notes
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/mexico/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/new-zealand/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/nigeria/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P0,orphan: no internal inlinks in crawl graph; weak logical hub relationship; URL 404 in production despite sitemap; no_anchor_samples; hub_relationship=weak_or_missing_hub_link
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/norway/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/pakistan/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/philippines/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P0,orphan: no internal inlinks in crawl graph; weak logical hub relationship; URL 404 in production despite sitemap; no_anchor_samples; hub_relationship=weak_or_missing_hub_link
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/singapore/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/south-africa/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/south-korea/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/spain/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/sweden/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/switzerland/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/turkey/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/uae/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/united-kingdom/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/first-90-days/from/united-states/,first_90_days,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/argentina/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/australia/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/brazil/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/canada/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/chile/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/denmark/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/france/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/germany/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/india/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/indonesia/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/ireland/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/italy/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/japan/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/kenya/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/mexico/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/new-zealand/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/nigeria/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P0,orphan: no internal inlinks in crawl graph; weak logical hub relationship; URL 404 in production despite sitemap; no_anchor_samples; hub_relationship=weak_or_missing_hub_link
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/norway/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/pakistan/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/philippines/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P0,orphan: no internal inlinks in crawl graph; weak logical hub relationship; URL 404 in production despite sitemap; no_anchor_samples; hub_relationship=weak_or_missing_hub_link
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/singapore/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/south-africa/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/south-korea/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/spain/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/sweden/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/switzerland/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/turkey/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/uae/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/united-kingdom/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/moving/tools/moving-checklist/from/united-states/,moving,yes,no,0,0,0,no,no,no,,,https://www.expatcopilot.com/netherlands/moving-to-the-netherlands/,INDEXABLE,P1,orphan: no internal inlinks in crawl graph; outlinks_to_redirects=1; outlinks_to_404=2; no_anchor_samples; hub_relationship=links_to_parent_hub
https://www.expatcopilot.com/netherlands/tools/advanced/,tools_calculators,no,yes,1,1,0,no,no,no,2,1,https://www.expatcopilot.com/netherlands/tools/,INDEXABLE,P2,near-orphan: ≤1 contextual inlink; outlinks_to_redirects=2; outlinks_to_404=2; descriptive_anchor_ratio=1.00 n=1; hub_relationship=links_to_parent_hub; strongest_contextual_source=/netherlands/tools/
